leads_id,session_source_code,industry_code,leads_registered,number_of_employee
1196,5,5,2021-10-26 15:34:14.000000 UTC,300
1417,5,5,2021-12-14 10:05:11.000000 UTC,300
1644,5,5,2022-01-26 17:51:50.000000 UTC,300
1775,5,5,2022-03-02 13:30:11.000000 UTC,300
1887,5,5,2022-03-22 09:54:44.000000 UTC,300
1980,1,5,2022-03-31 13:55:40.000000 UTC,300
2047,5,5,2022-04-20 09:46:23.000000 UTC,300
2402,5,5,2022-06-20 16:01:43.000000 UTC,300
2426,5,5,2022-06-23 12:18:47.000000 UTC,300
2599,5,5,2022-07-27 09:06:03.000000 UTC,300
3006,5,5,2022-09-26 10:43:57.000000 UTC,300
3077,5,5,2022-09-29 16:18:19.000000 UTC,300
3083,2,5,2022-09-30 09:17:23.000000 UTC,300
3152,5,5,2022-10-06 09:19:59.000000 UTC,300
3210,3,5,2022-10-21 11:47:32.000000 UTC,300
3213,5,5,2022-10-24 09:25:11.000000 UTC,300
3229,5,5,2022-10-26 16:58:42.000000 UTC,300
3286,5,5,2022-11-02 10:31:11.000000 UTC,300
89,4,5,2020-12-23 15:19:07.000000 UTC,45
109,4,5,2020-12-30 09:10:00.000000 UTC,45
347,1,5,2021-03-05 12:30:54.000000 UTC,45
520,1,5,2021-04-28 10:57:35.000000 UTC,45
535,4,5,2021-04-30 09:39:43.000000 UTC,45
743,1,5,2021-06-25 16:14:44.000000 UTC,45
821,1,5,2021-07-09 17:53:13.000000 UTC,45
1166,1,5,2021-10-08 17:20:33.000000 UTC,45
1432,4,5,2021-12-16 10:05:12.000000 UTC,45
1817,1,5,2022-03-08 09:11:00.000000 UTC,45
2038,2,5,2022-04-14 12:55:05.000000 UTC,45
2118,3,5,2022-05-04 10:07:56.000000 UTC,45
2143,1,5,2022-05-09 11:48:03.000000 UTC,45
2866,4,5,2022-09-07 13:14:58.000000 UTC,45
3049,1,5,2022-09-28 10:32:42.000000 UTC,45
11,5,5,2020-12-01 09:19:58.000000 UTC,50
53,1,5,2020-12-10 11:56:01.000000 UTC,50
113,2,5,2020-12-30 11:10:08.000000 UTC,50
148,1,5,2021-01-05 16:37:16.000000 UTC,50
231,1,5,2021-02-01 11:49:37.000000 UTC,50
277,1,5,2021-02-18 11:23:06.000000 UTC,50
326,1,5,2021-03-03 09:34:13.000000 UTC,50
330,5,5,2021-03-03 16:32:57.000000 UTC,50
365,4,5,2021-03-09 17:46:56.000000 UTC,50
456,3,5,2021-04-05 11:37:46.000000 UTC,50
466,4,5,2021-04-07 10:10:34.000000 UTC,50
722,1,5,2021-06-22 09:09:10.000000 UTC,50
763,1,5,2021-06-30 10:21:24.000000 UTC,50
946,3,5,2021-08-24 16:41:59.000000 UTC,50
1054,1,5,2021-09-15 14:34:26.000000 UTC,50
1346,1,5,2021-12-02 09:49:18.000000 UTC,50
1402,1,5,2021-12-09 14:49:56.000000 UTC,50
1412,5,5,2021-12-10 15:58:10.000000 UTC,50
1426,2,5,2021-12-15 10:05:35.000000 UTC,50
1440,4,5,2021-12-17 16:49:04.000000 UTC,50
1595,3,5,2022-01-07 17:46:14.000000 UTC,50
1942,1,5,2022-03-28 10:05:58.000000 UTC,50
2069,1,5,2022-04-26 10:11:07.000000 UTC,50
2171,3,5,2022-05-23 10:35:07.000000 UTC,50
2452,3,5,2022-06-24 17:57:33.000000 UTC,50
2581,1,5,2022-07-22 10:13:51.000000 UTC,50
2691,1,5,2022-08-10 17:21:40.000000 UTC,50
2767,3,5,2022-08-30 16:30:35.000000 UTC,50
2774,5,5,2022-08-31 12:55:35.000000 UTC,50
2920,4,5,2022-09-15 12:44:00.000000 UTC,50
2988,1,5,2022-09-23 12:47:56.000000 UTC,50
3054,1,5,2022-09-28 11:29:41.000000 UTC,50
3163,1,5,2022-10-10 10:21:00.000000 UTC,50
3174,1,5,2022-10-12 12:11:27.000000 UTC,50
3319,2,5,2022-11-10 15:07:00.000000 UTC,50
29,1,5,2020-12-04 16:12:38.000000 UTC,60
444,4,5,2021-04-02 10:03:20.000000 UTC,60
479,1,5,2021-04-08 17:53:41.000000 UTC,60
1110,3,5,2021-09-29 17:00:27.000000 UTC,60
1145,2,5,2021-10-06 09:07:48.000000 UTC,60
1491,2,5,2021-12-27 17:30:59.000000 UTC,60
1520,3,5,2021-12-30 12:56:46.000000 UTC,60
1637,2,5,2022-01-25 15:29:39.000000 UTC,60
1730,2,5,2022-02-24 11:53:34.000000 UTC,60
1734,2,5,2022-02-24 16:36:20.000000 UTC,60
1802,5,5,2022-03-04 12:11:48.000000 UTC,60
1852,5,5,2022-03-11 16:33:54.000000 UTC,60
1984,2,5,2022-04-01 09:01:44.000000 UTC,60
2080,3,5,2022-04-27 15:04:29.000000 UTC,60
2251,4,5,2022-05-31 17:52:29.000000 UTC,60
2425,3,5,2022-06-23 11:42:54.000000 UTC,60
2584,1,5,2022-07-22 17:08:08.000000 UTC,60
2770,1,5,2022-08-30 17:43:24.000000 UTC,60
2807,1,5,2022-09-02 09:07:03.000000 UTC,60
3142,3,5,2022-10-05 15:43:29.000000 UTC,60
115,3,5,2020-12-30 15:17:41.000000 UTC,325
629,5,5,2021-05-28 10:23:27.000000 UTC,325
777,5,5,2021-07-02 10:47:13.000000 UTC,325
885,5,5,2021-08-03 10:39:18.000000 UTC,325
947,5,5,2021-08-24 17:45:12.000000 UTC,325
1009,5,5,2021-09-03 16:05:25.000000 UTC,325
1975,3,5,2022-03-31 10:21:46.000000 UTC,325
2181,5,5,2022-05-24 17:22:42.000000 UTC,325
2607,5,5,2022-07-28 10:22:54.000000 UTC,325
2615,4,5,2022-07-29 09:01:20.000000 UTC,325
2969,5,5,2022-09-21 17:57:34.000000 UTC,325
57,1,5,2020-12-11 09:11:03.000000 UTC,70
266,2,5,2021-02-09 15:14:14.000000 UTC,70
409,3,5,2021-03-26 12:19:22.000000 UTC,70
787,5,5,2021-07-02 17:14:08.000000 UTC,70
979,4,5,2021-08-31 10:20:15.000000 UTC,70
1010,3,5,2021-09-03 17:16:20.000000 UTC,70
1091,1,5,2021-09-27 17:16:30.000000 UTC,70
1348,1,5,2021-12-02 12:45:29.000000 UTC,70
1474,3,5,2021-12-24 10:38:04.000000 UTC,70
1523,5,5,2021-12-30 16:41:24.000000 UTC,70
1733,2,5,2022-02-24 16:09:59.000000 UTC,70
1911,1,5,2022-03-24 09:06:58.000000 UTC,70
2001,1,5,2022-04-04 10:06:07.000000 UTC,70
2208,2,5,2022-05-27 14:41:37.000000 UTC,70
2294,5,5,2022-06-03 13:45:57.000000 UTC,70
2383,1,5,2022-06-16 09:05:22.000000 UTC,70
2438,5,5,2022-06-24 09:56:40.000000 UTC,70
2814,3,5,2022-09-02 11:31:09.000000 UTC,70
3060,1,5,2022-09-28 14:22:02.000000 UTC,70
3198,2,5,2022-10-19 11:50:43.000000 UTC,70
3199,4,5,2022-10-19 16:33:09.000000 UTC,70
3261,4,5,2022-10-31 10:41:22.000000 UTC,70
389,4,5,2021-03-19 16:17:53.000000 UTC,80
794,2,5,2021-07-05 11:40:22.000000 UTC,80
1150,2,5,2021-10-06 13:28:12.000000 UTC,80
1214,3,5,2021-11-01 13:26:05.000000 UTC,80
1284,2,5,2021-11-23 09:59:13.000000 UTC,80
1598,1,5,2022-01-10 11:08:07.000000 UTC,80
1671,1,5,2022-02-02 13:59:01.000000 UTC,80
2105,5,5,2022-05-02 13:48:01.000000 UTC,80
2244,5,5,2022-05-31 15:19:51.000000 UTC,80
2475,2,5,2022-06-28 17:03:37.000000 UTC,80
2795,2,5,2022-09-01 12:44:41.000000 UTC,80
2901,2,5,2022-09-13 09:07:44.000000 UTC,80
2983,1,5,2022-09-23 09:48:57.000000 UTC,80
3100,3,5,2022-09-30 15:26:42.000000 UTC,80
3221,5,5,2022-10-26 09:00:29.000000 UTC,80
577,3,5,2021-05-06 09:32:55.000000 UTC,90
593,4,5,2021-05-10 17:21:45.000000 UTC,90
594,2,5,2021-05-11 10:48:24.000000 UTC,90
796,1,5,2021-07-05 12:28:15.000000 UTC,90
921,5,5,2021-08-12 17:20:12.000000 UTC,90
964,1,5,2021-08-27 16:53:15.000000 UTC,90
1035,1,5,2021-09-08 14:58:17.000000 UTC,90
1324,3,5,2021-11-30 16:36:40.000000 UTC,90
1450,1,5,2021-12-21 14:04:20.000000 UTC,90
1479,5,5,2021-12-24 17:04:16.000000 UTC,90
1627,2,5,2022-01-21 16:32:57.000000 UTC,90
1820,1,5,2022-03-08 10:31:44.000000 UTC,90
1903,1,5,2022-03-23 16:43:50.000000 UTC,90
2189,3,5,2022-05-25 11:10:03.000000 UTC,90
2485,3,5,2022-06-29 12:56:03.000000 UTC,90
2559,4,5,2022-07-14 10:44:13.000000 UTC,90
2793,1,5,2022-09-01 11:46:46.000000 UTC,90
2813,1,5,2022-09-02 10:57:15.000000 UTC,90
2842,1,5,2022-09-05 16:20:34.000000 UTC,90
2965,1,5,2022-09-21 15:58:28.000000 UTC,90
2986,2,5,2022-09-23 10:53:36.000000 UTC,90
3078,4,5,2022-09-29 16:22:46.000000 UTC,90
3102,1,5,2022-09-30 16:39:54.000000 UTC,90
3311,2,5,2022-11-07 15:32:48.000000 UTC,90
3333,1,5,2022-11-16 17:22:11.000000 UTC,90
15,4,5,2020-12-02 10:31:02.000000 UTC,350
106,5,5,2020-12-29 16:04:04.000000 UTC,350
317,5,5,2021-03-01 17:48:47.000000 UTC,350
1062,5,5,2021-09-20 14:51:32.000000 UTC,350
1243,5,5,2021-11-05 10:43:09.000000 UTC,350
1258,5,5,2021-11-09 17:05:09.000000 UTC,350
1401,2,5,2021-12-09 13:14:13.000000 UTC,350
1607,2,5,2022-01-13 14:08:35.000000 UTC,350
1777,5,5,2022-03-02 15:03:17.000000 UTC,350
1795,3,5,2022-03-04 09:25:01.000000 UTC,350
2024,5,5,2022-04-06 16:52:01.000000 UTC,350
2246,5,5,2022-05-31 16:34:13.000000 UTC,350
2266,2,5,2022-06-01 16:58:16.000000 UTC,350
2366,4,5,2022-06-10 17:10:49.000000 UTC,350
2418,5,5,2022-06-22 15:23:32.000000 UTC,350
2573,2,5,2022-07-20 14:57:03.000000 UTC,350
2957,1,5,2022-09-21 12:02:43.000000 UTC,350
3112,5,5,2022-10-03 14:42:55.000000 UTC,350
3184,5,5,2022-10-14 17:21:32.000000 UTC,350
3307,5,5,2022-11-04 17:09:55.000000 UTC,350
10,2,5,2020-11-30 17:53:22.000000 UTC,100
386,2,5,2021-03-19 11:29:30.000000 UTC,100
390,1,5,2021-03-19 17:10:29.000000 UTC,100
429,1,5,2021-03-31 16:05:30.000000 UTC,100
539,5,5,2021-04-30 11:28:15.000000 UTC,100
771,1,5,2021-07-01 15:44:40.000000 UTC,100
786,2,5,2021-07-02 17:12:37.000000 UTC,100
955,2,5,2021-08-26 15:13:33.000000 UTC,100
1045,5,5,2021-09-10 12:29:56.000000 UTC,100
1190,1,5,2021-10-25 10:34:50.000000 UTC,100
1295,5,5,2021-11-25 17:48:56.000000 UTC,100
1334,5,5,2021-12-01 10:39:31.000000 UTC,100
1383,1,5,2021-12-07 14:13:27.000000 UTC,100
1554,1,5,2022-01-03 13:35:51.000000 UTC,100
1700,2,5,2022-02-16 10:40:22.000000 UTC,100
1757,1,5,2022-02-28 14:59:04.000000 UTC,100
1789,1,5,2022-03-03 12:57:59.000000 UTC,100
1845,5,5,2022-03-11 09:51:13.000000 UTC,100
1947,1,5,2022-03-28 16:19:19.000000 UTC,100
3321,1,5,2022-11-10 15:36:32.000000 UTC,100
157,4,5,2021-01-06 12:27:42.000000 UTC,110
243,2,5,2021-02-03 11:47:15.000000 UTC,110
448,2,5,2021-04-02 13:47:32.000000 UTC,110
524,2,5,2021-04-28 13:23:59.000000 UTC,110
740,2,5,2021-06-25 14:10:42.000000 UTC,110
842,3,5,2021-07-22 13:29:30.000000 UTC,110
874,2,5,2021-08-02 09:53:24.000000 UTC,110
986,1,5,2021-08-31 17:27:49.000000 UTC,110
1121,5,5,2021-09-30 16:56:01.000000 UTC,110
1191,2,5,2021-10-25 10:58:24.000000 UTC,110
1445,1,5,2021-12-20 17:10:51.000000 UTC,110
1591,1,5,2022-01-07 13:01:32.000000 UTC,110
1847,2,5,2022-03-11 10:41:18.000000 UTC,110
1896,5,5,2022-03-23 10:31:18.000000 UTC,110
2273,1,5,2022-06-02 12:52:26.000000 UTC,110
2287,2,5,2022-06-03 10:35:46.000000 UTC,110
2684,2,5,2022-08-09 09:10:07.000000 UTC,110
2855,2,5,2022-09-06 12:20:18.000000 UTC,110
2875,1,5,2022-09-08 11:00:38.000000 UTC,110
3026,4,5,2022-09-26 16:42:29.000000 UTC,110
16,5,5,2020-12-02 12:58:24.000000 UTC,375
100,5,5,2020-12-28 13:00:01.000000 UTC,375
292,1,5,2021-02-23 17:55:09.000000 UTC,375
465,5,5,2021-04-07 09:08:34.000000 UTC,375
1332,2,5,2021-12-01 09:56:00.000000 UTC,375
1429,4,5,2021-12-15 12:07:46.000000 UTC,375
1781,5,5,2022-03-02 16:34:44.000000 UTC,375
1881,1,5,2022-03-21 13:36:37.000000 UTC,375
2026,4,5,2022-04-07 10:46:27.000000 UTC,375
2443,2,5,2022-06-24 12:23:35.000000 UTC,375
2995,5,5,2022-09-23 16:11:12.000000 UTC,375
3201,1,5,2022-10-20 09:10:01.000000 UTC,375
299,5,5,2021-02-26 09:17:05.000000 UTC,120
542,3,5,2021-04-30 12:48:56.000000 UTC,120
752,1,5,2021-06-28 15:08:31.000000 UTC,120
789,2,5,2021-07-02 17:51:13.000000 UTC,120
838,1,5,2021-07-20 16:02:16.000000 UTC,120
994,1,5,2021-09-01 17:15:04.000000 UTC,120
1275,2,5,2021-11-17 14:36:14.000000 UTC,120
1358,5,5,2021-12-03 10:22:16.000000 UTC,120
1456,3,5,2021-12-21 17:50:20.000000 UTC,120
1504,3,5,2021-12-29 11:56:24.000000 UTC,120
1741,2,5,2022-02-25 16:51:05.000000 UTC,120
1824,5,5,2022-03-08 16:14:38.000000 UTC,120
2392,5,5,2022-06-17 10:00:05.000000 UTC,120
2401,2,5,2022-06-20 15:52:53.000000 UTC,120
2461,5,5,2022-06-27 14:21:00.000000 UTC,120
2685,1,5,2022-08-09 10:24:19.000000 UTC,120
2718,1,5,2022-08-23 16:10:35.000000 UTC,120
2850,5,5,2022-09-06 10:09:47.000000 UTC,120
3186,4,5,2022-10-17 11:52:28.000000 UTC,120
3250,5,5,2022-10-28 16:35:29.000000 UTC,120
138,1,5,2021-01-04 14:25:42.000000 UTC,130
616,1,5,2021-05-24 09:58:50.000000 UTC,130
620,3,5,2021-05-24 14:35:24.000000 UTC,130
622,4,5,2021-05-26 10:13:59.000000 UTC,130
1518,2,5,2021-12-30 09:56:38.000000 UTC,130
1577,4,5,2022-01-06 10:10:53.000000 UTC,130
1971,3,5,2022-03-30 17:04:32.000000 UTC,130
2157,3,5,2022-05-13 13:57:32.000000 UTC,130
2232,2,5,2022-05-30 17:22:26.000000 UTC,130
2291,1,5,2022-06-03 13:15:11.000000 UTC,130
2292,1,5,2022-06-03 13:19:36.000000 UTC,130
2382,1,5,2022-06-15 17:58:43.000000 UTC,130
2644,5,5,2022-08-02 17:12:39.000000 UTC,130
3007,4,5,2022-09-26 11:06:01.000000 UTC,130
3105,3,5,2022-09-30 17:21:47.000000 UTC,130
3137,5,5,2022-10-05 11:44:08.000000 UTC,130
3273,4,5,2022-11-01 09:21:49.000000 UTC,130
54,2,5,2020-12-10 14:54:11.000000 UTC,140
131,5,5,2021-01-01 16:34:26.000000 UTC,140
162,3,5,2021-01-06 17:42:46.000000 UTC,140
191,3,5,2021-01-15 14:11:46.000000 UTC,140
230,5,5,2021-02-01 10:44:05.000000 UTC,140
370,2,5,2021-03-11 09:45:55.000000 UTC,140
374,3,5,2021-03-11 15:47:38.000000 UTC,140
376,3,5,2021-03-12 16:20:13.000000 UTC,140
430,2,5,2021-03-31 17:10:59.000000 UTC,140
486,5,5,2021-04-09 15:40:23.000000 UTC,140
588,1,5,2021-05-07 15:26:02.000000 UTC,140
689,1,5,2021-06-07 16:16:05.000000 UTC,140
714,3,5,2021-06-18 09:19:43.000000 UTC,140
745,1,5,2021-06-28 09:33:08.000000 UTC,140
754,4,5,2021-06-28 17:47:52.000000 UTC,140
764,2,5,2021-06-30 11:30:18.000000 UTC,140
854,5,5,2021-07-27 09:00:54.000000 UTC,140
983,2,5,2021-08-31 12:06:56.000000 UTC,140
1012,2,5,2021-09-03 17:20:14.000000 UTC,140
1079,2,5,2021-09-24 10:17:53.000000 UTC,140
1114,5,5,2021-09-30 10:54:59.000000 UTC,140
1125,2,5,2021-10-01 12:08:49.000000 UTC,140
1137,2,5,2021-10-04 09:13:45.000000 UTC,140
1194,3,5,2021-10-25 16:46:07.000000 UTC,140
1355,2,5,2021-12-03 09:39:37.000000 UTC,140
1357,1,5,2021-12-03 10:04:07.000000 UTC,140
1461,3,5,2021-12-22 16:04:56.000000 UTC,140
1492,4,5,2021-12-27 17:54:22.000000 UTC,140
1536,1,5,2021-12-31 13:08:27.000000 UTC,140
1551,1,5,2022-01-03 11:22:51.000000 UTC,140
1580,5,5,2022-01-06 11:22:50.000000 UTC,140
1622,2,5,2022-01-20 14:03:28.000000 UTC,140
1653,1,5,2022-01-28 12:21:31.000000 UTC,140
1711,1,5,2022-02-21 11:59:08.000000 UTC,140
1722,3,5,2022-02-23 14:24:04.000000 UTC,140
1746,3,5,2022-02-28 09:29:49.000000 UTC,140
1762,2,5,2022-02-28 17:23:28.000000 UTC,140
1766,2,5,2022-03-01 12:19:05.000000 UTC,140
1780,3,5,2022-03-02 16:31:08.000000 UTC,140
1827,1,5,2022-03-09 10:09:38.000000 UTC,140
1891,1,5,2022-03-22 16:47:57.000000 UTC,140
1915,1,5,2022-03-24 14:40:34.000000 UTC,140
1919,1,5,2022-03-24 15:47:31.000000 UTC,140
1923,1,5,2022-03-25 09:24:03.000000 UTC,140
1933,2,5,2022-03-25 16:34:03.000000 UTC,140
1968,5,5,2022-03-30 15:07:00.000000 UTC,140
1970,2,5,2022-03-30 16:56:55.000000 UTC,140
2018,5,5,2022-04-06 10:47:58.000000 UTC,140
2161,1,5,2022-05-18 09:30:03.000000 UTC,140
2238,1,5,2022-05-31 10:19:38.000000 UTC,140
2436,5,5,2022-06-24 09:19:31.000000 UTC,140
2562,3,5,2022-07-15 10:35:11.000000 UTC,140
2572,2,5,2022-07-20 13:02:48.000000 UTC,140
2653,5,5,2022-08-03 14:18:41.000000 UTC,140
2654,5,5,2022-08-03 15:44:09.000000 UTC,140
2668,2,5,2022-08-04 17:50:54.000000 UTC,140
2826,5,5,2022-09-02 16:58:55.000000 UTC,140
2828,5,5,2022-09-02 17:59:21.000000 UTC,140
2844,5,5,2022-09-05 17:13:34.000000 UTC,140
2881,3,5,2022-09-08 16:57:46.000000 UTC,140
2935,1,5,2022-09-19 12:34:32.000000 UTC,140
2990,5,5,2022-09-23 13:38:47.000000 UTC,140
2996,5,5,2022-09-23 16:15:16.000000 UTC,140
3011,4,5,2022-09-26 12:57:33.000000 UTC,140
3019,1,5,2022-09-26 14:27:17.000000 UTC,140
3020,5,5,2022-09-26 15:09:50.000000 UTC,140
3041,1,5,2022-09-27 16:58:12.000000 UTC,140
3065,3,5,2022-09-28 17:08:04.000000 UTC,140
3265,2,5,2022-10-31 12:45:54.000000 UTC,140
3304,1,5,2022-11-04 11:43:07.000000 UTC,140
3335,5,5,2022-11-18 10:27:39.000000 UTC,140
3377,3,5,2022-11-28 15:37:10.000000 UTC,140
600,5,5,2021-05-14 12:02:37.000000 UTC,400
712,5,5,2021-06-17 11:48:07.000000 UTC,400
886,5,5,2021-08-03 12:44:37.000000 UTC,400
991,5,5,2021-09-01 15:51:27.000000 UTC,400
1207,5,5,2021-10-29 10:51:13.000000 UTC,400
1249,4,5,2021-11-08 11:39:01.000000 UTC,400
1600,5,5,2022-01-11 12:33:58.000000 UTC,400
1606,3,5,2022-01-13 09:12:47.000000 UTC,400
1676,5,5,2022-02-03 09:42:20.000000 UTC,400
1983,5,5,2022-03-31 17:10:17.000000 UTC,400
2411,5,5,2022-06-22 10:20:10.000000 UTC,400
2703,1,5,2022-08-12 16:26:08.000000 UTC,400
3126,5,5,2022-10-04 16:22:01.000000 UTC,400
3281,3,5,2022-11-01 15:57:18.000000 UTC,400
41,2,5,2020-12-08 09:56:50.000000 UTC,150
60,5,5,2020-12-11 10:51:42.000000 UTC,150
129,5,5,2021-01-01 14:36:35.000000 UTC,150
155,5,5,2021-01-06 11:03:10.000000 UTC,150
177,2,5,2021-01-08 16:28:59.000000 UTC,150
212,1,5,2021-01-26 10:25:47.000000 UTC,150
287,2,5,2021-02-23 09:23:03.000000 UTC,150
343,5,5,2021-03-05 10:27:32.000000 UTC,150
474,3,5,2021-04-08 11:03:05.000000 UTC,150
576,4,5,2021-05-05 17:43:29.000000 UTC,150
611,3,5,2021-05-21 11:17:45.000000 UTC,150
624,2,5,2021-05-27 11:57:12.000000 UTC,150
626,5,5,2021-05-27 14:03:15.000000 UTC,150
782,4,5,2021-07-02 12:58:21.000000 UTC,150
857,5,5,2021-07-27 09:57:53.000000 UTC,150
872,2,5,2021-07-30 17:54:18.000000 UTC,150
884,2,5,2021-08-03 10:21:07.000000 UTC,150
1002,2,5,2021-09-02 14:41:39.000000 UTC,150
1014,2,5,2021-09-03 17:37:20.000000 UTC,150
1040,1,5,2021-09-09 14:56:14.000000 UTC,150
1063,3,5,2021-09-20 16:27:29.000000 UTC,150
1128,2,5,2021-10-01 15:38:49.000000 UTC,150
1204,5,5,2021-10-28 17:16:43.000000 UTC,150
1222,2,5,2021-11-02 16:25:03.000000 UTC,150
1250,2,5,2021-11-08 14:43:07.000000 UTC,150
1307,2,5,2021-11-29 12:57:36.000000 UTC,150
1342,4,5,2021-12-01 16:35:04.000000 UTC,150
1389,2,5,2021-12-08 09:21:25.000000 UTC,150
1452,3,5,2021-12-21 16:04:33.000000 UTC,150
1453,3,5,2021-12-21 16:46:06.000000 UTC,150
1460,3,5,2021-12-22 13:49:37.000000 UTC,150
1478,2,5,2021-12-24 16:25:03.000000 UTC,150
1497,5,5,2021-12-28 13:54:41.000000 UTC,150
1499,2,5,2021-12-28 14:46:46.000000 UTC,150
1511,1,5,2021-12-29 15:57:34.000000 UTC,150
1558,5,5,2022-01-04 09:26:54.000000 UTC,150
1587,2,5,2022-01-07 09:28:33.000000 UTC,150
1596,5,5,2022-01-10 10:19:39.000000 UTC,150
1612,5,5,2022-01-17 15:09:56.000000 UTC,150
1647,5,5,2022-01-27 15:35:55.000000 UTC,150
1651,1,5,2022-01-28 10:13:02.000000 UTC,150
1701,5,5,2022-02-16 16:13:38.000000 UTC,150
1761,2,5,2022-02-28 17:17:21.000000 UTC,150
1768,3,5,2022-03-01 13:51:49.000000 UTC,150
1872,5,5,2022-03-18 09:40:49.000000 UTC,150
1874,5,5,2022-03-18 10:58:33.000000 UTC,150
1875,5,5,2022-03-18 12:28:11.000000 UTC,150
1900,5,5,2022-03-23 15:43:03.000000 UTC,150
1901,2,5,2022-03-23 15:54:32.000000 UTC,150
1902,1,5,2022-03-23 16:33:49.000000 UTC,150
1935,5,5,2022-03-25 16:38:09.000000 UTC,150
1937,1,5,2022-03-25 16:46:25.000000 UTC,150
2132,5,5,2022-05-05 16:29:20.000000 UTC,150
2183,1,5,2022-05-25 10:23:17.000000 UTC,150
2198,5,5,2022-05-26 13:12:10.000000 UTC,150
2209,5,5,2022-05-27 15:49:00.000000 UTC,150
2215,1,5,2022-05-30 10:05:43.000000 UTC,150
2277,5,5,2022-06-02 15:45:11.000000 UTC,150
2278,5,5,2022-06-02 16:02:13.000000 UTC,150
2281,5,5,2022-06-02 17:25:05.000000 UTC,150
2339,3,5,2022-06-08 11:24:31.000000 UTC,150
2373,5,5,2022-06-14 17:06:54.000000 UTC,150
2387,1,5,2022-06-16 16:55:00.000000 UTC,150
2432,2,5,2022-06-23 16:26:24.000000 UTC,150
2455,5,5,2022-06-27 09:33:38.000000 UTC,150
2476,2,5,2022-06-28 17:04:52.000000 UTC,150
2496,5,5,2022-06-30 13:22:32.000000 UTC,150
2575,2,5,2022-07-20 16:24:11.000000 UTC,150
2617,3,5,2022-07-29 10:11:12.000000 UTC,150
2768,1,5,2022-08-30 17:21:02.000000 UTC,150
2780,5,5,2022-08-31 15:11:13.000000 UTC,150
2811,1,5,2022-09-02 10:46:16.000000 UTC,150
2863,3,5,2022-09-07 10:10:08.000000 UTC,150
2885,5,5,2022-09-09 11:37:27.000000 UTC,150
2897,2,5,2022-09-12 15:44:49.000000 UTC,150
2968,3,5,2022-09-21 17:38:02.000000 UTC,150
2970,5,5,2022-09-22 09:01:56.000000 UTC,150
2977,5,5,2022-09-22 12:51:30.000000 UTC,150
2987,5,5,2022-09-23 12:03:57.000000 UTC,150
3023,2,5,2022-09-26 15:54:42.000000 UTC,150
3062,1,5,2022-09-28 15:41:50.000000 UTC,150
3072,3,5,2022-09-29 12:33:41.000000 UTC,150
3073,5,5,2022-09-29 13:38:44.000000 UTC,150
3277,1,5,2022-11-01 11:57:08.000000 UTC,150
3337,5,5,2022-11-18 11:30:50.000000 UTC,150
3344,2,5,2022-11-22 09:02:38.000000 UTC,150
3348,5,5,2022-11-22 12:56:51.000000 UTC,150
459,5,5,2021-04-05 17:27:21.000000 UTC,425
720,5,5,2021-06-21 10:03:48.000000 UTC,425
901,5,5,2021-08-05 10:38:52.000000 UTC,425
1090,5,5,2021-09-27 16:40:04.000000 UTC,425
1467,3,5,2021-12-23 11:42:11.000000 UTC,425
1522,5,5,2021-12-30 16:10:56.000000 UTC,425
1814,2,5,2022-03-07 15:26:06.000000 UTC,425
1997,5,5,2022-04-01 17:30:32.000000 UTC,425
2265,5,5,2022-06-01 16:48:35.000000 UTC,425
2465,5,5,2022-06-27 17:14:56.000000 UTC,425
2478,3,5,2022-06-29 09:09:37.000000 UTC,425
2662,5,5,2022-08-04 09:06:42.000000 UTC,425
2706,5,5,2022-08-15 10:57:18.000000 UTC,425
2906,5,5,2022-09-13 15:48:49.000000 UTC,425
3284,3,5,2022-11-02 09:01:02.000000 UTC,425
659,5,5,2021-06-02 16:01:52.000000 UTC,175
943,2,5,2021-08-24 15:56:15.000000 UTC,175
1039,2,5,2021-09-09 12:55:01.000000 UTC,175
1113,5,5,2021-09-30 10:40:54.000000 UTC,175
1289,2,5,2021-11-24 13:43:22.000000 UTC,175
1665,5,5,2022-02-01 10:09:53.000000 UTC,175
1787,2,5,2022-03-03 12:20:31.000000 UTC,175
1910,2,5,2022-03-24 09:06:03.000000 UTC,175
1916,4,5,2022-03-24 14:41:58.000000 UTC,175
2135,4,5,2022-05-05 17:17:57.000000 UTC,175
2169,3,5,2022-05-20 11:39:16.000000 UTC,175
2199,5,5,2022-05-26 14:55:20.000000 UTC,175
2327,3,5,2022-06-07 10:53:39.000000 UTC,175
2483,5,5,2022-06-29 11:19:03.000000 UTC,175
2582,5,5,2022-07-22 10:22:24.000000 UTC,175
2625,3,5,2022-08-01 10:28:36.000000 UTC,175
2835,5,5,2022-09-05 10:49:18.000000 UTC,175
2877,5,5,2022-09-08 11:42:23.000000 UTC,175
3081,5,5,2022-09-29 17:36:08.000000 UTC,175
3123,3,5,2022-10-04 14:29:12.000000 UTC,175
3363,5,5,2022-11-25 10:27:06.000000 UTC,175
254,5,5,2021-02-04 16:46:48.000000 UTC,450
289,5,5,2021-02-23 10:02:45.000000 UTC,450
455,2,5,2021-04-05 11:29:17.000000 UTC,450
749,5,5,2021-06-28 10:08:47.000000 UTC,450
825,3,5,2021-07-12 14:45:48.000000 UTC,450
914,5,5,2021-08-09 15:26:55.000000 UTC,450
1028,5,5,2021-09-07 10:31:21.000000 UTC,450
