funnel_id,leads_id,stage_id,TimeStamp,reason
2289,508,101,2021-04-23 16:13:27.000000 UTC,
2293,509,101,2021-04-26 09:30:57.000000 UTC,
2295,510,101,2021-04-26 10:23:53.000000 UTC,
2298,511,101,2021-04-26 10:29:27.000000 UTC,
2307,512,101,2021-04-26 16:32:19.000000 UTC,
2312,513,101,2021-04-26 17:09:44.000000 UTC,
2319,514,101,2021-04-27 11:21:57.000000 UTC,
2322,515,101,2021-04-27 13:54:53.000000 UTC,
2324,516,101,2021-04-27 15:46:39.000000 UTC,
2328,517,101,2021-04-27 16:38:18.000000 UTC,
2333,518,101,2021-04-27 17:43:52.000000 UTC,
2335,519,101,2021-04-28 10:18:36.000000 UTC,
2337,520,101,2021-04-28 10:57:35.000000 UTC,
2339,521,101,2021-04-28 11:54:19.000000 UTC,
2340,522,101,2021-04-28 12:54:01.000000 UTC,
2341,523,101,2021-04-28 13:05:49.000000 UTC,
2342,524,101,2021-04-28 13:23:59.000000 UTC,
2343,525,101,2021-04-28 13:47:26.000000 UTC,
2345,526,101,2021-04-28 15:11:21.000000 UTC,
2348,527,101,2021-04-28 16:05:15.000000 UTC,
2355,528,101,2021-04-29 09:27:57.000000 UTC,
2356,529,101,2021-04-29 10:32:05.000000 UTC,
2357,530,101,2021-04-29 10:50:42.000000 UTC,
2358,531,101,2021-04-29 12:23:30.000000 UTC,
2359,532,101,2021-04-29 13:18:17.000000 UTC,
2364,533,101,2021-04-29 16:50:00.000000 UTC,
2368,534,101,2021-04-30 09:08:20.000000 UTC,
2370,535,101,2021-04-30 09:39:43.000000 UTC,
2371,536,101,2021-04-30 10:04:28.000000 UTC,
2375,537,101,2021-04-30 10:40:54.000000 UTC,
2377,538,101,2021-04-30 11:03:39.000000 UTC,
2379,539,101,2021-04-30 11:28:15.000000 UTC,
2380,540,101,2021-04-30 11:44:51.000000 UTC,
2381,541,101,2021-04-30 11:48:39.000000 UTC,
2383,542,101,2021-04-30 12:48:56.000000 UTC,
2387,543,101,2021-04-30 14:45:01.000000 UTC,
2388,544,101,2021-04-30 15:35:13.000000 UTC,
2389,545,101,2021-04-30 15:40:20.000000 UTC,
2390,546,101,2021-04-30 16:09:54.000000 UTC,
2392,547,101,2021-04-30 16:57:06.000000 UTC,
2394,548,101,2021-04-30 17:13:11.000000 UTC,
2395,549,101,2021-04-30 17:26:54.000000 UTC,
2396,550,101,2021-04-30 17:49:32.000000 UTC,
2401,551,101,2021-05-03 09:34:05.000000 UTC,
2410,552,101,2021-05-03 14:25:09.000000 UTC,
2414,553,101,2021-05-03 15:00:35.000000 UTC,
2415,554,101,2021-05-03 15:19:26.000000 UTC,
2418,555,101,2021-05-03 16:13:33.000000 UTC,
2419,556,101,2021-05-03 16:18:39.000000 UTC,
2424,557,101,2021-05-03 16:56:24.000000 UTC,
2427,558,101,2021-05-03 17:13:04.000000 UTC,
2433,559,101,2021-05-03 17:52:28.000000 UTC,
2434,560,101,2021-05-03 17:53:08.000000 UTC,
2442,561,101,2021-05-04 10:51:14.000000 UTC,
2444,562,101,2021-05-04 11:35:33.000000 UTC,
2448,563,101,2021-05-04 12:44:57.000000 UTC,
2449,564,101,2021-05-04 13:25:04.000000 UTC,
2451,565,101,2021-05-04 13:37:44.000000 UTC,
2452,566,101,2021-05-04 14:09:35.000000 UTC,
2459,567,101,2021-05-04 16:18:37.000000 UTC,
2461,568,101,2021-05-04 16:35:59.000000 UTC,
2462,569,101,2021-05-04 16:43:12.000000 UTC,
2463,570,101,2021-05-04 16:44:25.000000 UTC,
2465,571,101,2021-05-04 17:05:12.000000 UTC,
2466,572,101,2021-05-04 17:28:24.000000 UTC,
2467,573,101,2021-05-04 17:34:14.000000 UTC,
2475,574,101,2021-05-05 11:04:54.000000 UTC,
2479,575,101,2021-05-05 14:31:14.000000 UTC,
2485,576,101,2021-05-05 17:43:29.000000 UTC,
2488,577,101,2021-05-06 09:32:55.000000 UTC,
2494,578,101,2021-05-06 12:14:32.000000 UTC,
2499,579,101,2021-05-06 13:36:42.000000 UTC,
2503,580,101,2021-05-06 15:36:28.000000 UTC,
2506,581,101,2021-05-06 16:57:17.000000 UTC,
2511,582,101,2021-05-07 09:42:46.000000 UTC,
2518,583,101,2021-05-07 10:57:43.000000 UTC,
2522,584,101,2021-05-07 11:54:20.000000 UTC,
2523,585,101,2021-05-07 12:00:15.000000 UTC,
2524,586,101,2021-05-07 12:15:07.000000 UTC,
2530,587,101,2021-05-07 13:16:42.000000 UTC,
2542,588,101,2021-05-07 15:26:02.000000 UTC,
2559,589,101,2021-05-10 09:17:33.000000 UTC,
2580,590,101,2021-05-10 13:28:07.000000 UTC,
2595,591,101,2021-05-10 16:45:36.000000 UTC,
2598,592,101,2021-05-10 17:03:00.000000 UTC,
2601,593,101,2021-05-10 17:21:45.000000 UTC,
2612,594,101,2021-05-11 10:48:24.000000 UTC,
2622,595,101,2021-05-11 13:37:14.000000 UTC,
2634,596,101,2021-05-11 17:57:28.000000 UTC,
2645,597,101,2021-05-12 14:32:52.000000 UTC,
2666,598,101,2021-05-13 16:02:53.000000 UTC,
2668,599,101,2021-05-13 17:15:06.000000 UTC,
2678,600,101,2021-05-14 12:02:37.000000 UTC,
2691,601,101,2021-05-14 16:09:14.000000 UTC,
2692,602,101,2021-05-14 16:12:19.000000 UTC,
2717,603,101,2021-05-17 16:48:57.000000 UTC,
2723,604,101,2021-05-17 17:52:09.000000 UTC,
2748,605,101,2021-05-19 10:40:46.000000 UTC,
2760,606,101,2021-05-19 16:46:01.000000 UTC,
2762,607,101,2021-05-20 09:15:01.000000 UTC,
2767,608,101,2021-05-20 11:23:30.000000 UTC,
2773,609,101,2021-05-20 15:23:04.000000 UTC,
2774,610,101,2021-05-20 16:01:50.000000 UTC,
2785,611,101,2021-05-21 11:17:45.000000 UTC,
2789,612,101,2021-05-21 16:33:17.000000 UTC,
2790,613,101,2021-05-21 16:51:46.000000 UTC,
2794,614,101,2021-05-21 17:51:10.000000 UTC,
2795,615,101,2021-05-21 17:53:29.000000 UTC,
2799,616,101,2021-05-24 09:58:50.000000 UTC,
2801,617,101,2021-05-24 10:44:08.000000 UTC,
2805,618,101,2021-05-24 11:40:01.000000 UTC,
2806,619,101,2021-05-24 11:44:34.000000 UTC,
2809,620,101,2021-05-24 14:35:24.000000 UTC,
2813,621,101,2021-05-25 09:03:36.000000 UTC,
2824,622,101,2021-05-26 10:13:59.000000 UTC,
2832,623,101,2021-05-26 15:55:04.000000 UTC,
2839,624,101,2021-05-27 11:57:12.000000 UTC,
2841,625,101,2021-05-27 13:20:03.000000 UTC,
2842,626,101,2021-05-27 14:03:15.000000 UTC,
2846,627,101,2021-05-28 09:09:55.000000 UTC,
2847,628,101,2021-05-28 09:20:23.000000 UTC,
2850,629,101,2021-05-28 10:23:27.000000 UTC,
2854,630,101,2021-05-28 12:11:52.000000 UTC,
2856,631,101,2021-05-28 13:15:32.000000 UTC,
2864,632,101,2021-05-28 16:37:30.000000 UTC,
2867,633,101,2021-05-28 17:37:23.000000 UTC,
2868,634,101,2021-05-28 17:52:09.000000 UTC,
2874,635,101,2021-05-31 09:37:22.000000 UTC,
2875,636,101,2021-05-31 09:48:38.000000 UTC,
2876,637,101,2021-05-31 09:52:56.000000 UTC,
2878,638,101,2021-05-31 10:20:01.000000 UTC,
2879,639,101,2021-05-31 10:26:51.000000 UTC,
2880,640,101,2021-05-31 10:54:24.000000 UTC,
2888,641,101,2021-05-31 15:26:09.000000 UTC,
2889,642,101,2021-05-31 16:06:18.000000 UTC,
2891,643,101,2021-05-31 16:36:50.000000 UTC,
2893,644,101,2021-05-31 17:14:31.000000 UTC,
2896,645,101,2021-05-31 17:43:09.000000 UTC,
2897,646,101,2021-06-01 09:20:01.000000 UTC,
2898,647,101,2021-06-01 10:09:27.000000 UTC,
2903,648,101,2021-06-01 12:10:58.000000 UTC,
2906,649,101,2021-06-01 14:22:05.000000 UTC,
2909,650,101,2021-06-01 15:04:00.000000 UTC,
2910,651,101,2021-06-01 15:51:34.000000 UTC,
2911,652,101,2021-06-01 16:05:38.000000 UTC,
2913,653,101,2021-06-01 16:11:59.000000 UTC,
2916,654,101,2021-06-01 17:11:11.000000 UTC,
2917,655,101,2021-06-01 17:18:03.000000 UTC,
2918,656,101,2021-06-02 09:18:38.000000 UTC,
2920,657,101,2021-06-02 09:55:55.000000 UTC,
2925,658,101,2021-06-02 14:32:56.000000 UTC,
2928,659,101,2021-06-02 16:01:52.000000 UTC,
2933,660,101,2021-06-03 09:58:01.000000 UTC,
2935,661,101,2021-06-03 12:03:16.000000 UTC,
2936,662,101,2021-06-03 12:21:38.000000 UTC,
2938,663,101,2021-06-03 13:11:53.000000 UTC,
2939,664,101,2021-06-03 13:53:26.000000 UTC,
2940,665,101,2021-06-03 15:59:30.000000 UTC,
2942,666,101,2021-06-03 16:33:15.000000 UTC,
2943,667,101,2021-06-04 09:01:59.000000 UTC,
2944,668,101,2021-06-04 09:12:32.000000 UTC,
2947,669,101,2021-06-04 09:17:52.000000 UTC,
2951,670,101,2021-06-04 09:52:03.000000 UTC,
2952,671,101,2021-06-04 09:56:14.000000 UTC,
2954,672,101,2021-06-04 10:23:12.000000 UTC,
2956,673,101,2021-06-04 11:01:04.000000 UTC,
2957,674,101,2021-06-04 11:35:38.000000 UTC,
2959,675,101,2021-06-04 11:58:23.000000 UTC,
2962,676,101,2021-06-04 12:17:13.000000 UTC,
2966,677,101,2021-06-04 13:13:04.000000 UTC,
2974,678,101,2021-06-04 14:58:16.000000 UTC,
2977,679,101,2021-06-04 15:45:50.000000 UTC,
2980,680,101,2021-06-04 16:03:29.000000 UTC,
2982,681,101,2021-06-04 16:57:21.000000 UTC,
2992,682,101,2021-06-07 10:24:11.000000 UTC,
2995,683,101,2021-06-07 10:34:21.000000 UTC,
3004,684,101,2021-06-07 12:33:24.000000 UTC,
3009,685,101,2021-06-07 14:31:31.000000 UTC,
3012,686,101,2021-06-07 14:58:52.000000 UTC,
3015,687,101,2021-06-07 15:24:10.000000 UTC,
3016,688,101,2021-06-07 15:52:52.000000 UTC,
3020,689,101,2021-06-07 16:16:05.000000 UTC,
3021,690,101,2021-06-07 16:17:19.000000 UTC,
3029,691,101,2021-06-07 17:31:52.000000 UTC,
3030,692,101,2021-06-07 17:36:20.000000 UTC,
3033,693,101,2021-06-08 09:23:25.000000 UTC,
3035,694,101,2021-06-08 10:13:16.000000 UTC,
3053,695,101,2021-06-08 15:32:05.000000 UTC,
3054,696,101,2021-06-08 15:36:39.000000 UTC,
3058,697,101,2021-06-08 16:30:56.000000 UTC,
3076,698,101,2021-06-09 15:49:07.000000 UTC,
3077,699,101,2021-06-09 16:00:15.000000 UTC,
3083,700,101,2021-06-09 17:51:47.000000 UTC,
3090,701,101,2021-06-10 15:13:51.000000 UTC,
3100,702,101,2021-06-11 09:18:50.000000 UTC,
3109,703,101,2021-06-11 11:31:37.000000 UTC,
3112,704,101,2021-06-11 12:29:03.000000 UTC,
3124,705,101,2021-06-11 17:07:23.000000 UTC,
3131,706,101,2021-06-14 10:15:51.000000 UTC,
3138,707,101,2021-06-14 10:54:07.000000 UTC,
3145,708,101,2021-06-14 12:02:56.000000 UTC,
3163,709,101,2021-06-14 17:04:02.000000 UTC,
3181,710,101,2021-06-15 13:00:00.000000 UTC,
3187,711,101,2021-06-15 16:45:36.000000 UTC,
3212,712,101,2021-06-17 11:48:07.000000 UTC,
3216,713,101,2021-06-17 16:47:09.000000 UTC,
3221,714,101,2021-06-18 09:19:43.000000 UTC,
3230,715,101,2021-06-18 13:36:37.000000 UTC,
3240,716,101,2021-06-18 16:08:03.000000 UTC,
3241,717,101,2021-06-18 17:14:29.000000 UTC,
3242,718,101,2021-06-18 17:35:05.000000 UTC,
3245,719,101,2021-06-21 09:38:14.000000 UTC,
3247,720,101,2021-06-21 10:03:48.000000 UTC,
3260,721,101,2021-06-21 17:21:38.000000 UTC,
3264,722,101,2021-06-22 09:09:10.000000 UTC,
3268,723,101,2021-06-22 10:11:44.000000 UTC,
3272,724,101,2021-06-22 13:17:52.000000 UTC,
3280,725,101,2021-06-22 16:35:35.000000 UTC,
3282,726,101,2021-06-22 16:46:24.000000 UTC,
3284,727,101,2021-06-22 17:22:39.000000 UTC,
3288,728,101,2021-06-23 12:02:07.000000 UTC,
3289,729,101,2021-06-23 13:11:03.000000 UTC,
3292,730,101,2021-06-23 14:09:47.000000 UTC,
3301,731,101,2021-06-24 09:44:40.000000 UTC,
3302,732,101,2021-06-24 09:55:02.000000 UTC,
3305,733,101,2021-06-24 10:44:12.000000 UTC,
3310,734,101,2021-06-24 14:13:28.000000 UTC,
3314,735,101,2021-06-24 15:27:44.000000 UTC,
3315,736,101,2021-06-24 15:37:33.000000 UTC,
3317,737,101,2021-06-24 17:08:27.000000 UTC,
3322,738,101,2021-06-25 11:33:39.000000 UTC,
3323,739,101,2021-06-25 12:00:40.000000 UTC,
3329,740,101,2021-06-25 14:10:42.000000 UTC,
3330,741,101,2021-06-25 14:47:03.000000 UTC,
3332,742,101,2021-06-25 15:07:12.000000 UTC,
3334,743,101,2021-06-25 16:14:44.000000 UTC,
3342,744,101,2021-06-25 17:57:21.000000 UTC,
3345,745,101,2021-06-28 09:33:08.000000 UTC,
3348,746,101,2021-06-28 09:57:09.000000 UTC,
3349,747,101,2021-06-28 09:58:50.000000 UTC,
3350,748,101,2021-06-28 10:02:58.000000 UTC,
3352,749,101,2021-06-28 10:08:47.000000 UTC,
3356,750,101,2021-06-28 11:36:21.000000 UTC,
3358,751,101,2021-06-28 13:10:19.000000 UTC,
3361,752,101,2021-06-28 15:08:31.000000 UTC,
3367,753,101,2021-06-28 17:10:40.000000 UTC,
3370,754,101,2021-06-28 17:47:52.000000 UTC,
3372,755,101,2021-06-28 17:52:34.000000 UTC,
3376,756,101,2021-06-29 10:23:17.000000 UTC,
3378,757,101,2021-06-29 10:32:22.000000 UTC,
3381,758,101,2021-06-29 12:16:26.000000 UTC,
3383,759,101,2021-06-29 12:45:39.000000 UTC,
3385,760,101,2021-06-29 12:58:49.000000 UTC,
3386,761,101,2021-06-29 13:00:38.000000 UTC,
3400,762,101,2021-06-30 09:15:06.000000 UTC,
3401,763,101,2021-06-30 10:21:24.000000 UTC,
3402,764,101,2021-06-30 11:30:18.000000 UTC,
3406,765,101,2021-06-30 13:58:02.000000 UTC,
3410,766,101,2021-06-30 16:28:51.000000 UTC,
3416,767,101,2021-07-01 10:17:47.000000 UTC,
3418,768,101,2021-07-01 11:21:16.000000 UTC,
3422,769,101,2021-07-01 13:29:15.000000 UTC,
3423,770,101,2021-07-01 13:43:32.000000 UTC,
3427,771,101,2021-07-01 15:44:40.000000 UTC,
3428,772,101,2021-07-01 16:24:40.000000 UTC,
3429,773,101,2021-07-01 16:30:51.000000 UTC,
3431,774,101,2021-07-01 17:11:23.000000 UTC,
3432,775,101,2021-07-01 17:19:06.000000 UTC,
3436,776,101,2021-07-02 09:40:46.000000 UTC,
3439,777,101,2021-07-02 10:47:13.000000 UTC,
3440,778,101,2021-07-02 10:49:24.000000 UTC,
3441,779,101,2021-07-02 10:49:58.000000 UTC,
3443,780,101,2021-07-02 10:55:19.000000 UTC,
3449,781,101,2021-07-02 11:55:00.000000 UTC,
3456,782,101,2021-07-02 12:58:21.000000 UTC,
3464,783,101,2021-07-02 15:30:49.000000 UTC,
3468,784,101,2021-07-02 16:29:47.000000 UTC,
3471,785,101,2021-07-02 16:55:08.000000 UTC,
3472,786,101,2021-07-02 17:12:37.000000 UTC,
3473,787,101,2021-07-02 17:14:08.000000 UTC,
3478,788,101,2021-07-02 17:47:38.000000 UTC,
3481,789,101,2021-07-02 17:51:13.000000 UTC,
3482,790,101,2021-07-02 17:58:29.000000 UTC,
3483,791,101,2021-07-05 09:29:39.000000 UTC,
3486,792,101,2021-07-05 09:49:31.000000 UTC,
3490,793,101,2021-07-05 10:20:59.000000 UTC,
3498,794,101,2021-07-05 11:40:22.000000 UTC,
3500,795,101,2021-07-05 11:57:25.000000 UTC,
3501,796,101,2021-07-05 12:28:15.000000 UTC,
3504,797,101,2021-07-05 12:56:08.000000 UTC,
3510,798,101,2021-07-05 14:31:20.000000 UTC,
3519,799,101,2021-07-05 16:22:48.000000 UTC,
3521,800,101,2021-07-05 16:27:12.000000 UTC,
3527,801,101,2021-07-05 17:54:09.000000 UTC,
3532,802,101,2021-07-06 09:31:51.000000 UTC,
3541,803,101,2021-07-06 10:52:09.000000 UTC,
3545,804,101,2021-07-06 12:48:17.000000 UTC,
3546,805,101,2021-07-06 13:21:12.000000 UTC,
3554,806,101,2021-07-06 15:04:45.000000 UTC,
3559,807,101,2021-07-06 16:44:01.000000 UTC,
3560,808,101,2021-07-06 16:59:26.000000 UTC,
3578,809,101,2021-07-07 13:05:05.000000 UTC,
3583,810,101,2021-07-07 15:03:24.000000 UTC,
3586,811,101,2021-07-07 16:17:34.000000 UTC,
3587,812,101,2021-07-07 16:25:04.000000 UTC,
3590,813,101,2021-07-08 10:06:24.000000 UTC,
3595,814,101,2021-07-08 13:33:17.000000 UTC,
3598,815,101,2021-07-08 14:59:32.000000 UTC,
3601,816,101,2021-07-08 15:28:39.000000 UTC,
3603,817,101,2021-07-08 16:23:30.000000 UTC,
3608,818,101,2021-07-08 17:50:49.000000 UTC,
3617,819,101,2021-07-09 11:14:46.000000 UTC,
3632,820,101,2021-07-09 15:55:54.000000 UTC,
3645,821,101,2021-07-09 17:53:13.000000 UTC,
3653,822,101,2021-07-12 09:58:35.000000 UTC,
3656,823,101,2021-07-12 10:36:50.000000 UTC,
3674,824,101,2021-07-12 14:41:57.000000 UTC,
3675,825,101,2021-07-12 14:45:48.000000 UTC,
3691,826,101,2021-07-13 10:24:12.000000 UTC,
3692,827,101,2021-07-13 10:30:43.000000 UTC,
3696,828,101,2021-07-13 10:45:03.000000 UTC,
3708,829,101,2021-07-13 13:06:03.000000 UTC,
3711,830,101,2021-07-13 15:12:13.000000 UTC,
3717,831,101,2021-07-13 17:02:25.000000 UTC,
3730,832,101,2021-07-14 11:06:27.000000 UTC,
3754,833,101,2021-07-15 09:26:14.000000 UTC,
3758,834,101,2021-07-15 09:41:40.000000 UTC,
3759,835,101,2021-07-15 09:57:41.000000 UTC,
3773,836,101,2021-07-15 14:24:32.000000 UTC,
3801,837,101,2021-07-16 16:40:25.000000 UTC,
3846,838,101,2021-07-20 16:02:16.000000 UTC,
3849,839,101,2021-07-20 16:12:15.000000 UTC,
3862,840,101,2021-07-21 12:36:22.000000 UTC,
3865,841,101,2021-07-21 14:41:17.000000 UTC,
3874,842,101,2021-07-22 13:29:30.000000 UTC,
3877,843,101,2021-07-22 15:00:40.000000 UTC,
3886,844,101,2021-07-23 09:15:58.000000 UTC,
3887,845,101,2021-07-23 09:32:22.000000 UTC,
3888,846,101,2021-07-23 09:45:18.000000 UTC,
3891,847,101,2021-07-23 11:10:06.000000 UTC,
3895,848,101,2021-07-23 12:25:57.000000 UTC,
3898,849,101,2021-07-23 14:40:43.000000 UTC,
3914,850,101,2021-07-26 10:26:39.000000 UTC,
3918,851,101,2021-07-26 11:30:42.000000 UTC,
3921,852,101,2021-07-26 12:37:05.000000 UTC,
3924,853,101,2021-07-26 15:49:19.000000 UTC,
3929,854,101,2021-07-27 09:00:54.000000 UTC,
3933,855,101,2021-07-27 09:51:17.000000 UTC,
3934,856,101,2021-07-27 09:54:46.000000 UTC,
3935,857,101,2021-07-27 09:57:53.000000 UTC,
3942,858,101,2021-07-27 14:40:44.000000 UTC,
3944,859,101,2021-07-27 15:38:03.000000 UTC,
3948,860,101,2021-07-27 16:30:40.000000 UTC,
3953,861,101,2021-07-28 10:10:25.000000 UTC,
3960,862,101,2021-07-28 12:06:01.000000 UTC,
3962,863,101,2021-07-28 13:28:41.000000 UTC,
3963,864,101,2021-07-28 13:45:53.000000 UTC,
3966,865,101,2021-07-28 14:40:37.000000 UTC,
3984,866,101,2021-07-29 17:53:07.000000 UTC,
3990,867,101,2021-07-30 10:38:47.000000 UTC,
3994,868,101,2021-07-30 12:18:33.000000 UTC,
4002,869,101,2021-07-30 14:47:19.000000 UTC,
4003,870,101,2021-07-30 15:01:54.000000 UTC,
4009,871,101,2021-07-30 17:25:09.000000 UTC,
4010,872,101,2021-07-30 17:54:18.000000 UTC,
4013,873,101,2021-08-02 09:19:10.000000 UTC,
4015,874,101,2021-08-02 09:53:24.000000 UTC,
4018,875,101,2021-08-02 10:47:41.000000 UTC,
4019,876,101,2021-08-02 10:52:48.000000 UTC,
4021,877,101,2021-08-02 10:56:06.000000 UTC,
4025,878,101,2021-08-02 11:53:06.000000 UTC,
4030,879,101,2021-08-02 14:52:30.000000 UTC,
4033,880,101,2021-08-02 16:14:04.000000 UTC,
4034,881,101,2021-08-02 16:14:43.000000 UTC,
4044,882,101,2021-08-03 09:45:32.000000 UTC,
4047,883,101,2021-08-03 10:12:58.000000 UTC,
4049,884,101,2021-08-03 10:21:07.000000 UTC,
4050,885,101,2021-08-03 10:39:18.000000 UTC,
4054,886,101,2021-08-03 12:44:37.000000 UTC,
4057,887,101,2021-08-03 13:21:59.000000 UTC,
4065,888,101,2021-08-03 16:47:00.000000 UTC,
4066,889,101,2021-08-03 16:56:10.000000 UTC,
4067,890,101,2021-08-03 17:18:21.000000 UTC,
4068,891,101,2021-08-03 17:31:38.000000 UTC,
4073,892,101,2021-08-04 10:32:05.000000 UTC,
4075,893,101,2021-08-04 11:19:48.000000 UTC,
4076,894,101,2021-08-04 11:25:54.000000 UTC,
4077,895,101,2021-08-04 12:30:17.000000 UTC,
4078,896,101,2021-08-04 13:25:55.000000 UTC,
4079,897,101,2021-08-04 14:46:19.000000 UTC,
4083,898,101,2021-08-04 17:37:19.000000 UTC,
4084,899,101,2021-08-04 17:40:26.000000 UTC,
4087,900,101,2021-08-05 09:48:14.000000 UTC,
4088,901,101,2021-08-05 10:38:52.000000 UTC,
4093,902,101,2021-08-05 17:53:21.000000 UTC,
4094,903,101,2021-08-05 17:55:50.000000 UTC,
4096,904,101,2021-08-06 09:18:17.000000 UTC,
4105,905,101,2021-08-06 11:31:42.000000 UTC,
4107,906,101,2021-08-06 11:58:34.000000 UTC,
4123,907,101,2021-08-06 16:18:01.000000 UTC,
4125,908,101,2021-08-06 16:53:22.000000 UTC,
4126,909,101,2021-08-06 17:01:08.000000 UTC,
4127,910,101,2021-08-06 17:29:37.000000 UTC,
4138,911,101,2021-08-09 10:09:14.000000 UTC,
4143,912,101,2021-08-09 11:35:50.000000 UTC,
4148,913,101,2021-08-09 13:15:01.000000 UTC,
4153,914,101,2021-08-09 15:26:55.000000 UTC,
4165,915,101,2021-08-10 09:39:18.000000 UTC,
4170,916,101,2021-08-10 10:21:26.000000 UTC,
4171,917,101,2021-08-10 10:22:37.000000 UTC,
4180,918,101,2021-08-10 15:09:05.000000 UTC,
4194,919,101,2021-08-11 10:25:16.000000 UTC,
4203,920,101,2021-08-11 16:40:32.000000 UTC,
4220,921,101,2021-08-12 17:20:12.000000 UTC,
4230,922,101,2021-08-13 12:48:55.000000 UTC,
4237,923,101,2021-08-13 14:27:11.000000 UTC,
4239,924,101,2021-08-13 14:51:22.000000 UTC,
4247,925,101,2021-08-13 16:47:16.000000 UTC,
4248,926,101,2021-08-13 17:06:24.000000 UTC,
4250,927,101,2021-08-13 17:18:51.000000 UTC,
4260,928,101,2021-08-16 11:55:31.000000 UTC,
4279,929,101,2021-08-17 09:49:51.000000 UTC,
4297,930,101,2021-08-17 16:11:10.000000 UTC,
4305,931,101,2021-08-18 16:26:43.000000 UTC,
4318,932,101,2021-08-19 16:55:28.000000 UTC,
4319,933,101,2021-08-19 17:03:25.000000 UTC,
4320,934,101,2021-08-19 17:22:56.000000 UTC,
4325,935,101,2021-08-20 10:02:11.000000 UTC,
4330,936,101,2021-08-20 11:55:48.000000 UTC,
4332,937,101,2021-08-20 12:59:19.000000 UTC,
4345,938,101,2021-08-23 09:21:57.000000 UTC,
4352,939,101,2021-08-23 13:05:28.000000 UTC,
4356,940,101,2021-08-23 14:14:46.000000 UTC,
4360,941,101,2021-08-23 15:07:01.000000 UTC,
4365,942,101,2021-08-23 17:45:36.000000 UTC,
4378,943,101,2021-08-24 15:56:15.000000 UTC,
4379,944,101,2021-08-24 16:27:10.000000 UTC,
4380,945,101,2021-08-24 16:38:17.000000 UTC,
4381,946,101,2021-08-24 16:41:59.000000 UTC,
4382,947,101,2021-08-24 17:45:12.000000 UTC,
4383,948,101,2021-08-25 09:16:03.000000 UTC,
4391,949,101,2021-08-25 13:30:07.000000 UTC,
4393,950,101,2021-08-25 14:03:03.000000 UTC,
4394,951,101,2021-08-25 16:11:05.000000 UTC,
4398,952,101,2021-08-25 17:48:52.000000 UTC,
4401,953,101,2021-08-26 11:18:09.000000 UTC,
4402,954,101,2021-08-26 12:30:49.000000 UTC,
4406,955,101,2021-08-26 15:13:33.000000 UTC,
4408,956,101,2021-08-26 16:08:20.000000 UTC,
4409,957,101,2021-08-27 09:00:45.000000 UTC,
4418,958,101,2021-08-27 11:58:01.000000 UTC,
4419,959,101,2021-08-27 12:12:35.000000 UTC,
4424,960,101,2021-08-27 13:16:04.000000 UTC,
4425,961,101,2021-08-27 14:06:52.000000 UTC,
4431,962,101,2021-08-27 16:19:23.000000 UTC,
4432,963,101,2021-08-27 16:37:43.000000 UTC,
4434,964,101,2021-08-27 16:53:15.000000 UTC,
4436,965,101,2021-08-27 17:57:24.000000 UTC,
4444,966,101,2021-08-30 10:10:58.000000 UTC,
4445,967,101,2021-08-30 10:19:57.000000 UTC,
4454,968,101,2021-08-30 14:31:32.000000 UTC,
4455,969,101,2021-08-30 14:43:12.000000 UTC,
4456,970,101,2021-08-30 14:54:18.000000 UTC,
4458,971,101,2021-08-30 15:37:00.000000 UTC,
4459,972,101,2021-08-30 16:29:20.000000 UTC,
4462,973,101,2021-08-30 16:45:51.000000 UTC,
4463,974,101,2021-08-30 16:51:11.000000 UTC,
4466,975,101,2021-08-31 09:03:46.000000 UTC,
4467,976,101,2021-08-31 09:22:36.000000 UTC,
4468,977,101,2021-08-31 09:30:06.000000 UTC,
4469,978,101,2021-08-31 09:39:51.000000 UTC,
4471,979,101,2021-08-31 10:20:15.000000 UTC,
4474,980,101,2021-08-31 10:53:08.000000 UTC,
4476,981,101,2021-08-31 11:05:02.000000 UTC,
4478,982,101,2021-08-31 11:44:56.000000 UTC,
4482,983,101,2021-08-31 12:06:56.000000 UTC,
4483,984,101,2021-08-31 12:56:13.000000 UTC,
4486,985,101,2021-08-31 14:37:53.000000 UTC,
4490,986,101,2021-08-31 17:27:49.000000 UTC,
4491,987,101,2021-08-31 17:32:19.000000 UTC,
4494,988,101,2021-09-01 10:12:14.000000 UTC,
4496,989,101,2021-09-01 10:52:57.000000 UTC,
4504,990,101,2021-09-01 14:44:10.000000 UTC,
4506,991,101,2021-09-01 15:51:27.000000 UTC,
4508,992,101,2021-09-01 16:46:42.000000 UTC,
4510,993,101,2021-09-01 16:54:20.000000 UTC,
4512,994,101,2021-09-01 17:15:04.000000 UTC,
4514,995,101,2021-09-01 17:51:51.000000 UTC,
4515,996,101,2021-09-01 17:59:45.000000 UTC,
4516,997,101,2021-09-02 09:05:57.000000 UTC,
4517,998,101,2021-09-02 09:08:50.000000 UTC,
4521,999,101,2021-09-02 13:08:26.000000 UTC,
4523,1000,101,2021-09-02 13:18:20.000000 UTC,
4524,1001,101,2021-09-02 14:11:03.000000 UTC,
4525,1002,101,2021-09-02 14:41:39.000000 UTC,
4527,1003,101,2021-09-02 15:26:57.000000 UTC,
4530,1004,101,2021-09-02 16:53:25.000000 UTC,
4536,1005,101,2021-09-03 10:10:54.000000 UTC,
